1,2,3,4
435.5,496.1,1224549749,1
438.4,499.8,1224549761,1
438.3,524.4,1224549778,1
436.4,531.8,1224549793,1
439.7,518.2,1224549812,1
432.8,505.3,1224549830,1
434.0,495.2,1224549840,1
439.6,490.5,1224549851,1
442.1,487.0,1224549867,1
444.1,486.4,1224549901,1
451.5,487.2,1224549917,1
454.9,490.6,1224549929,1
458.7,494.6,1224549941,1
456.6,500.8,1224549973,1
452.8,519.1,1224549984,1
441.3,540.4,1224550005,1
440.0,539.5,1224550021,1
442.0,538.5,1224550050,1
443.8,541.9,1224550064,1
445.5,540.3,1224550074,1
447.2,539.7,1224550093,1
449.1,542.3,1224550109,1
449.2,544.4,1224550119,1
466.3,526.4,1224550138,1
463.2,524.6,1224550155,1
462.7,521.3,1224550164,1
446.7,520.2,1224550200,1
443.6,531.6,1224550211,1
437.5,542.3,1224550229,1
442.4,539.3,1224550242,1
462.8,544.3,1224550254,1
451.6,550.0,1224550273,1
439.3,540.7,1224550291,1
436.2,527.6,1224550300,1
438.7,530.2,1224550321,1
401.5,474.1,1224550345,1
411.9,488.9,1224550362,1
416.4,495.3,1224550377,1
428.5,515.0,1224550387,1
431.0,525.4,1224550412,1
436.9,535.7,1224550428,1
432.0,535.7,1224550439,1
432.2,535.4,1224550455,1
430.5,530.8,1224550471,1
431.6,511.8,1224550503,1
434.4,506.0,1224550518,1
438.8,497.4,1224550530,1
450.9,497.8,1224550547,1
459.9,509.0,1224550558,1
454.3,515.3,1224550570,1
474.0,528.4,1224550588,1
483.3,535.3,1224550604,1
465.9,529.5,1224550614,1
435.1,514.5,1224550649,1
444.0,504.1,1224550662,1
459.3,517.4,1224550677,1
456.4,513.5,1224550693,1
450.9,504.6,1224550704,1
480.6,554.7,1224550723,1
481.8,555.3,1224550738,1
473.9,524.2,1224550749,1
475.5,544.2,1224550770,1
457.2,509.2,1224550796,1
458.2,512.0,1224550814,1
456.5,495.4,1224550828,1
446.7,478.2,1224550839,1
450.0,484.6,1224550857,1
456.9,480.1,1224550875,1
465.4,485.9,1224550890,1
466.4,494.5,1224550908,1
465.5,473.7,1224550919,1
463.3,450.5,1224550950,1
462.8,451.1,1224550965,1
438.3,489.9,1224550976,1
430.4,504.6,1224550991,1
425.7,504.7,1224551007,1
422.8,505.0,1224551018,1
420.6,503.8,1224551041,1
418.5,502.2,1224551057,1
418.6,502.5,1224551068,1
429.7,511.2,1224551103,1
431.1,517.7,1224551114,1
435.6,532.7,1224551130,1
459.9,520.4,1224551147,1
466.9,517.9,1224551159,1
479.5,511.0,1224551174,1
478.9,512.6,1224551190,1
464.6,512.7,1224551202,1
467.3,520.4,1224551219,1
449.4,516.9,1224551250,1
442.4,509.6,1224551265,1
435.6,506.7,1224551280,1
435.6,509.5,1224551292,1
435.7,537.0,1224551309,1
435.9,538.0,1224551327,1
440.2,532.6,1224551337,1
440.0,535.7,1224551355,1
440.7,533.8,1224551370,1
439.8,532.2,1224551400,1
448.8,525.1,1224551415,1
447.0,526.6,1224551429,1
452.6,536.0,1224551445,1
456.9,568.8,1224551462,1
456.1,564.5,1224551472,1
462.2,555.4,1224551491,1
464.0,554.9,1224551505,1
463.3,556.0,1224551520,1
463.8,552.7,1224551549,1
463.9,550.4,1224551560,1
465.2,506.0,1224551583,1
462.6,511.7,1224551599,1
456.4,511.4,1224551612,1
454.8,508.6,1224551628,1
457.9,504.7,1224551638,1
464.8,525.6,1224551650,1
464.0,535.0,1224551667,1
459.4,541.3,1224551696,1
457.9,540.4,1224551713,1
456.1,540.7,1224551728,1
453.1,538.2,1224551739,1
439.1,527.8,1224551758,1
439.9,524.0,1224551773,1
443.1,521.3,1224551786,1
453.5,532.1,1224551803,1
455.3,535.5,1224551818,1
459.9,533.6,1224551854,1
459.4,534.2,1224551870,1
459.5,534.2,1224551881,1
457.5,529.5,1224551899,1
457.5,529.8,1224551919,1
457.0,524.8,1224551929,1
459.1,528.9,1224551946,1
462.1,529.7,1224551961,1
468.9,532.6,1224551972,1
472.3,531.7,1224552007,1
469.9,523.0,1224552020,1
470.7,518.2,1224552034,1
470.9,518.3,1224552048,1
468.7,509.0,1224552056,1
468.7,512.2,1224552074,1
469.0,517.3,1224552087,1
471.4,517.8,1224552098,1
472.5,521.7,1224552120,1
469.8,521.5,1224552150,1
463.4,520.2,1224552167,1
464.1,521.1,1224552182,1
463.6,530.2,1224552192,1
461.1,528.2,1224552213,1
463.1,537.7,1224552226,1
462.6,538.6,1224552237,1
457.0,526.9,1224552254,1
455.4,522.9,1224552268,1
443.9,503.4,1224552302,1
429.9,486.8,1224552315,1
423.5,487.5,1224552332,1
412.1,486.4,1224552346,1
409.1,485.8,1224552360,1
407.6,481.5,1224552375,1
406.0,481.6,1224552387,1
403.1,478.6,1224552403,1
401.7,474.9,1224552414,1
389.5,483.0,1224552448,1
386.4,482.3,1224552460,1
387.2,482.9,1224552479,1
396.8,480.9,1224552494,1
401.7,483.5,1224552507,1
406.5,486.2,1224552523,1
408.2,485.6,1224552538,1
409.1,481.1,1224552550,1
412.0,474.4,1224552568,1
417.0,472.8,1224552597,1
442.3,437.7,1224552614,1
456.6,451.5,1224552628,1
461.4,475.5,1224552639,1
462.4,472.2,1224552658,1
464.0,508.0,1224552673,1
461.1,500.3,1224552684,1
464.8,507.8,1224552703,1
460.1,509.8,1224552719,1
472.2,498.4,1224552749,1
487.3,480.3,1224552763,1
487.9,482.6,1224552774,1
474.0,487.8,1224552793,1
477.6,487.8,1224552807,1
482.5,490.6,1224552818,1
479.2,503.4,1224552844,1
478.2,508.8,1224552863,1
477.0,512.0,1224552874,1
479.3,527.9,1224552906,1
479.6,528.5,1224552918,1
479.5,523.9,1224552927,1
479.9,521.7,1224552943,1
481.4,519.6,1224552953,1
485.3,510.4,1224552972,1
484.7,506.1,1224552987,1
487.1,497.3,1224552998,1
488.6,489.6,1224553017,1
488.8,490.7,1224553045,1
489.8,489.3,1224553062,1
489.2,488.6,1224553083,1
481.5,487.8,1224553095,1
477.6,490.2,1224553113,1
477.3,490.5,1224553127,1
476.4,488.7,1224553135,1
476.9,491.0,1224553153,1
478.2,507.7,1224553168,1
476.8,516.4,1224553199,1
473.0,514.1,1224553216,1
472.9,513.7,1224553225,1
470.9,514.6,1224553243,1
469.6,517.6,1224553258,1
469.0,517.6,1224553269,1
465.8,512.6,1224553288,1
465.2,509.0,1224553303,1
463.9,506.8,1224553314,1
461.7,500.9,1224553352,1
461.1,500.6,1224553360,1
493.5,520.4,1224553378,1
495.7,520.7,1224553393,1
492.8,511.6,1224553404,1
489.8,510.8,1224553423,1
489.4,510.7,1224553438,1
490.3,508.1,1224553448,1
485.5,502.7,1224553467,1
492.8,511.0,1224553496,1
496.8,516.4,1224553514,1
492.9,530.8,1224553528,1
489.5,528.4,1224553539,1
489.8,527.1,1224553558,1
490.0,524.9,1224553573,1
491.0,528.3,1224553585,1
491.8,530.0,1224553602,1
489.9,534.3,1224553621,1
488.9,532.9,1224553649,1
489.9,532.5,1224553663,1
490.2,533.9,1224553674,1
482.9,523.1,1224553693,1
477.9,515.1,1224553709,1
479.4,515.2,1224553718,1
481.3,514.9,1224553738,1
482.8,515.4,1224553755,1
481.4,518.7,1224553764,1
483.9,520.8,1224553797,1
502.8,534.0,1224553834,1
535.8,558.8,1224553859,1
486.1,447.7,1224553888,1
490.3,440.1,1224553901,1
479.5,474.2,1224553918,1
485.1,456.7,1224553947,1
485.6,479.8,1224553963,1
486.7,476.2,1224553979,1
488.2,485.2,1224553991,1
481.9,518.4,1224554010,1
484.3,520.2,1224554025,1
487.5,519.9,1224554036,1
489.0,507.7,1224554053,1
489.6,495.0,1224554069,1
504.9,480.9,1224554100,1
504.8,487.2,1224554114,1
500.4,499.5,1224554128,1
490.5,516.1,1224554144,1
484.8,522.3,1224554159,1
478.3,527.9,1224554171,1
475.3,529.6,1224554190,1
474.4,527.5,1224554204,1
469.4,532.6,1224554219,1
471.1,527.5,1224554248,1
488.6,531.5,1224554260,1
533.6,536.7,1224554277,1
529.9,533.5,1224554294,1
499.9,523.7,1224554308,1
463.6,500.0,1224554324,1
484.9,513.4,1224554339,1
481.6,512.4,1224554353,1
466.3,503.9,1224554369,1
471.9,509.4,1224554399,1
474.6,513.5,1224554413,1
479.9,520.4,1224554429,1
481.4,522.6,1224554442,1
478.9,520.5,1224554460,1
477.8,522.5,1224554474,1
476.7,511.4,1224554486,1
477.9,505.1,1224554503,1
476.6,501.0,1224554519,1
472.0,508.3,1224554549,1
470.8,498.4,1224554565,1
475.9,497.5,1224554576,1
478.2,504.5,1224554594,1
486.6,514.7,1224554609,1
479.5,500.7,1224554621,1
478.6,501.8,1224554639,1
477.4,500.2,1224554654,1
477.6,497.6,1224554667,1
479.1,484.8,1224554701,1
482.2,473.2,1224554711,1
489.6,476.6,1224554729,1
491.4,507.7,1224554745,1
488.4,508.5,1224554756,1
485.0,516.4,1224554774,1
483.9,517.3,1224554789,1
478.6,508.8,1224554801,1
481.2,521.6,1224554819,1
477.2,516.4,1224554847,1
480.4,516.4,1224554863,1
488.3,522.5,1224554879,1
489.0,529.4,1224554891,1
489.0,532.4,1224554909,1
491.7,530.7,1224554924,1
513.1,486.1,1224554936,1
509.3,487.4,1224554953,1
508.8,486.9,1224554972,1
505.5,488.1,1224555000,1
489.2,504.9,1224555015,1
482.1,521.9,1224555026,1
482.1,518.1,1224555047,1
479.9,504.1,1224555059,1
480.4,518.2,1224555072,1
478.0,522.6,1224555090,1
478.2,516.5,1224555104,1
476.3,509.1,1224555118,1
475.9,512.0,1224555150,1
485.2,523.6,1224555161,1
487.9,525.8,1224555181,1
488.7,527.0,1224555196,1
485.3,523.7,1224555207,1
486.5,529.6,1224555224,1
485.6,530.2,1224555239,1
485.4,529.2,1224555254,1
485.7,507.6,1224555269,1
484.9,492.9,1224555297,1
483.9,491.2,1224555315,1
486.2,488.5,1224555329,1
494.4,494.9,1224555341,1
494.9,507.0,1224555358,1
511.4,492.9,1224555375,1
521.7,484.8,1224555386,1
519.0,488.2,1224555404,1
510.9,498.3,1224555421,1
498.2,515.1,1224555450,1
491.0,524.3,1224555464,1
497.2,510.9,1224555476,1
490.4,486.0,1224555494,1
493.1,480.7,1224555509,1
493.2,486.3,1224555521,1
493.0,487.8,1224555540,1
492.0,490.1,1224555554,1
492.1,493.2,1224555567,1
488.8,513.5,1224555600,1
484.6,516.1,1224555611,1
483.5,518.8,1224555629,1
487.5,515.7,1224555646,1
487.8,518.9,1224555658,1
488.9,520.4,1224555674,1
489.1,525.1,1224555690,1
489.9,526.6,1224555701,1
490.9,523.1,1224555719,1
488.6,516.0,1224555747,1
491.9,510.9,1224555763,1
487.6,507.1,1224555783,1
490.5,500.0,1224555791,1
488.5,504.1,1224555809,1
494.3,496.1,1224555824,1
498.0,493.7,1224555836,1
496.7,501.9,1224555854,1
490.2,518.4,1224555869,1
487.8,524.4,1224555900,1
493.6,520.1,1224555915,1
491.6,521.5,1224555926,1
502.7,514.3,1224555944,1
507.9,510.2,1224555959,1
510.7,508.5,1224555971,1
498.8,499.8,1224555990,1
496.9,497.9,1224556007,1
489.7,485.8,1224556017,1
482.1,479.6,1224556052,1
483.5,487.5,1224556061,1
500.0,514.0,1224556081,1
500.9,515.3,1224556094,1
505.0,515.6,1224556107,1
510.3,510.3,1224556126,1
514.9,503.5,1224556141,1
517.8,495.4,1224556151,1
521.6,483.7,1224556169,1
519.4,483.8,1224556208,1
521.1,483.0,1224556218,1
520.4,483.3,1224556231,1
505.7,478.1,1224556243,1
508.3,479.9,1224556261,1
510.5,481.0,1224556277,1
506.8,478.5,1224556287,1
506.7,479.0,1224556304,1
511.8,485.7,1224556321,1
513.5,497.6,1224556353,1
511.6,499.3,1224556367,1
485.8,503.9,1224556378,1
476.8,493.4,1224556394,1
474.5,489.8,1224556411,1
482.8,493.4,1224556423,1
484.6,496.1,1224556441,1
486.7,499.1,1224556457,1
487.8,496.6,1224556468,1
491.9,500.1,1224556502,1
493.4,497.2,1224556514,1
486.7,498.8,1224556533,1
478.4,495.4,1224556546,1
480.6,499.3,1224556554,1
476.2,499.8,1224556572,1
479.9,494.4,1224556587,1
489.8,492.7,1224556601,1
493.8,494.2,1224556617,1
498.4,494.9,1224556649,1
500.2,497.1,1224556666,1
497.8,496.6,1224556679,1
485.1,500.3,1224556692,1
469.1,489.6,1224556709,1
467.8,488.6,1224556724,1
469.4,483.9,1224556739,1
472.1,479.0,1224556754,1
469.3,474.0,1224556770,1
469.1,473.3,1224556800,1
491.0,454.8,1224556815,1
485.6,457.1,1224556824,1
493.2,465.2,1224556841,1
489.2,466.1,1224556863,1
490.2,466.4,1224556876,1
490.9,465.5,1224556894,1
486.1,467.1,1224556911,1
489.1,482.2,1224556922,1
489.4,481.0,1224556956,1
491.8,485.3,1224556966,1
497.7,491.8,1224556980,1
505.2,495.4,1224556993,1
498.6,486.4,1224557006,1
499.2,491.9,1224557023,1
505.3,488.5,1224557039,1
525.3,480.5,1224557053,1
529.7,476.1,1224557068,1
529.3,475.8,1224557097,1
530.8,477.4,1224557113,1
532.0,479.1,1224557128,1
526.5,485.8,1224557141,1
512.2,491.8,1224557158,1
508.7,491.3,1224557173,1
500.4,496.5,1224557196,1
492.0,499.8,1224557209,1
494.2,496.2,1224557223,1
502.6,494.9,1224557255,1
492.4,501.9,1224557266,1
480.4,496.3,1224557277,1
455.0,495.2,1224557294,1
448.3,488.2,1224557311,1
451.0,487.5,1224557324,1
448.4,489.9,1224557338,1
443.6,500.1,1224557354,1
440.2,509.7,1224557365,1
450.3,528.2,1224557398,1
451.4,526.0,1224557410,1
458.9,513.4,1224557427,1
463.0,505.4,1224557442,1
457.3,505.0,1224557453,1
450.6,503.3,1224557472,1
458.2,497.1,1224557489,1
459.1,497.6,1224557500,1
454.8,506.2,1224557517,1
470.6,486.4,1224557545,1
465.2,493.8,1224557562,1
465.6,493.9,1224557577,1
462.7,500.6,1224557588,1
454.2,520.0,1224557608,1
461.7,508.4,1224557622,1
454.6,504.9,1224557635,1
452.6,514.2,1224557652,1
453.4,509.2,1224557668,1
456.6,500.7,1224557705,1
458.1,496.7,1224557721,1
480.4,486.1,1224557733,1
473.8,496.5,1224557750,1
469.7,501.0,1224557767,1
472.3,497.2,1224557776,1
472.4,500.0,1224557789,1
468.6,506.6,1224557804,1
470.0,501.9,1224557817,1
473.1,491.6,1224557850,1
472.9,493.3,1224557860,1
473.4,504.5,1224557881,1
472.3,510.7,1224557896,1
462.0,498.8,1224557906,1
460.7,504.1,1224557923,1
459.3,511.8,1224557939,1
461.9,504.5,1224557952,1
475.9,504.8,1224557968,1
458.7,495.5,1224557997,1
427.9,477.8,1224558015,1
434.6,482.6,1224558028,1
445.7,492.1,1224558041,1
445.9,498.3,1224558058,1
453.8,505.6,1224558073,1
456.2,507.3,1224558087,1
458.9,502.5,1224558115,1
459.2,497.9,1224558120,1
461.9,495.4,1224558149,1
464.8,495.8,1224558164,1
477.3,492.6,1224558174,1
493.8,491.2,1224558193,1
495.5,490.9,1224558209,1
500.7,494.4,1224558219,1
500.3,499.5,1224558238,1
503.5,501.7,1224558253,1
504.9,502.9,1224558264,1
494.0,504.4,1224558299,1
492.0,502.9,1224558309,1
466.4,503.7,1224558328,1
458.8,491.1,1224558343,1
465.4,501.0,1224558354,1
475.6,507.6,1224558373,1
482.1,509.3,1224558390,1
483.4,512.3,1224558404,1
485.2,512.7,1224558422,1
479.2,508.7,1224558446,1
478.1,508.1,1224558463,1
475.2,507.1,1224558479,1
470.9,506.9,1224558490,1
468.8,508.2,1224558508,1
467.2,510.6,1224558523,1
471.9,513.1,1224558538,1
478.6,519.4,1224558556,1
479.5,524.8,1224558567,1
480.9,525.1,1224558597,1
483.8,520.8,1224558614,1
482.7,521.9,1224558622,1
487.4,520.8,1224558641,1
487.9,516.8,1224558660,1
491.6,515.4,1224558672,1
495.8,512.6,1224558691,1
502.7,514.8,1224558708,1
504.8,514.3,1224558718,1
505.5,511.2,1224558752,1
538.6,564.5,1224558762,1
537.5,558.1,1224558778,1
503.9,466.6,1224558795,1
497.5,447.0,1224558807,1
493.2,433.5,1224558826,1
490.4,472.4,1224558838,1
489.8,494.0,1224558850,1
485.7,507.7,1224558872,1
486.8,503.8,1224558901,1
482.8,503.4,1224558917,1
482.1,504.6,1224558928,1
482.0,506.0,1224558939,1
485.2,515.8,1224558960,1
485.8,519.2,1224558973,1
485.7,515.5,1224558984,1
494.3,506.1,1224559004,1
500.7,498.6,1224559018,1
506.3,491.8,1224559048,1
509.2,492.7,1224559065,1
509.6,491.7,1224559078,1
509.5,490.6,1224559097,1
509.5,489.4,1224559113,1
510.7,474.9,1224559125,1
511.4,473.6,1224559142,1
512.0,474.4,1224559158,1
509.7,470.7,1224559173,1
504.8,477.8,1224559200,1
499.1,486.5,1224559209,1
495.4,488.5,1224559227,1
503.9,461.5,1224559242,1
502.8,464.6,1224559258,1
497.4,474.5,1224559276,1
494.0,477.2,1224559290,1
491.0,480.2,1224559303,1
492.1,471.5,1224559320,1
480.4,491.9,1224559346,1
483.7,507.4,1224559363,1
485.2,511.5,1224559379,1
484.6,507.0,1224559390,1
489.2,521.6,1224559407,1
490.4,524.3,1224559426,1
496.4,503.1,1224559434,1
497.2,489.5,1224559454,1
495.8,481.4,1224559467,1
496.7,480.9,1224559499,1
495.8,469.9,1224559512,1
496.7,469.3,1224559523,1
498.1,481.4,1224559542,1
498.5,498.1,1224559559,1
486.0,506.1,1224559570,1
479.7,504.1,1224559588,1
482.9,496.5,1224559602,1
498.3,486.7,1224559615,1
493.3,485.7,1224559648,1
494.6,485.3,1224559660,1
516.2,473.7,1224559677,1
513.1,469.1,1224559695,1
508.7,471.3,1224559704,1
486.0,465.2,1224559722,1
490.9,470.0,1224559738,1
486.8,467.7,1224559748,1
524.2,499.2,1224559767,1
524.5,503.7,1224559796,1
509.6,504.5,1224559812,1
503.0,507.8,1224559836,1
493.4,514.9,1224559848,1
500.1,492.0,1224559858,1
505.1,491.8,1224559873,1
505.4,494.4,1224559884,1
508.6,491.7,1224559903,1
508.9,491.1,1224559918,1
520.7,507.3,1224559950,1
523.6,508.1,1224559963,1
529.2,485.0,1224559974,1
523.1,482.5,1224559993,1
518.2,483.5,1224560008,1
516.9,482.1,1224560020,1
512.9,474.3,1224560038,1
510.0,477.0,1224560053,1
507.0,477.8,1224560064,1
496.3,488.3,1224560099,1
495.0,484.2,1224560110,1
497.2,482.1,1224560128,1
496.7,480.7,1224560143,1
495.8,480.1,1224560157,1
515.5,473.3,1224560173,1
519.7,481.9,1224560188,1
515.1,479.0,1224560200,1
515.4,486.2,1224560220,1
514.6,487.5,1224560246,1
504.3,486.9,1224560263,1
508.0,487.4,1224560278,1
516.4,481.9,1224560291,1
516.6,477.2,1224560308,1
518.3,474.7,1224560323,1
512.1,469.1,1224560335,1
511.8,465.6,1224560353,1
511.2,471.2,1224560368,1
507.4,467.5,1224560399,1
507.4,466.4,1224560413,1
505.9,469.8,1224560426,1
500.9,474.7,1224560443,1
496.8,473.0,1224560458,1
500.8,471.8,1224560470,1
500.6,470.4,1224560496,1
501.2,469.6,1224560511,1
504.8,456.5,1224560520,1
499.8,460.5,1224560556,1
489.9,473.2,1224560564,1
487.5,479.4,1224560580,1
488.3,477.4,1224560595,1
491.2,489.1,1224560607,1
493.2,494.7,1224560628,1
486.8,508.6,1224560642,1
484.9,503.1,1224560653,1
481.3,509.1,1224560671,1
480.3,509.7,1224560699,1
477.0,512.0,1224560715,1
480.5,518.7,1224560727,1
481.1,521.8,1224560738,1
481.8,523.7,1224560757,1
481.9,523.9,1224560772,1
482.0,522.1,1224560783,1
481.4,517.7,1224560802,1
481.6,513.4,1224560826,1
483.8,517.1,1224560854,1
483.0,510.8,1224560864,1
481.3,504.9,1224560876,1
476.2,501.9,1224560894,1
474.0,494.6,1224560909,1
481.1,490.6,1224560921,1
502.6,471.2,1224560939,1
503.8,471.0,1224560956,1
501.3,472.3,1224560967,1
502.4,482.1,1224561003,1
503.0,490.3,1224561011,1
498.4,513.6,1224561029,1
492.1,521.2,1224561046,1
491.7,523.8,1224561056,1
493.2,502.0,1224561074,1
494.8,499.5,1224561090,1
495.7,496.3,1224561101,1
501.7,480.2,1224561121,1
505.4,471.5,1224561147,1
517.3,461.6,1224561165,1
514.4,456.6,1224561179,1
510.7,469.1,1224561191,1
495.6,494.4,1224561209,1
496.5,493.1,1224561226,1
492.4,496.1,1224561236,1
490.3,497.9,1224561254,1
487.1,497.9,1224561269,1
486.0,499.4,1224561310,1
486.5,499.5,1224561319,1
493.6,493.7,1224561327,1
513.5,460.7,1224561344,1
508.0,466.9,1224561360,1
508.3,466.4,1224561371,1
510.4,460.2,1224561389,1
510.1,459.1,1224561404,1
509.8,460.9,1224561417,1
493.1,514.7,1224561450,1
494.6,510.9,1224561461,1
497.0,515.8,1224561479,1
510.8,508.3,1224561499,1
519.0,503.0,1224561506,1
509.4,516.4,1224561524,1
504.5,517.7,1224561539,1
509.2,500.7,1224561553,1
511.5,494.0,1224561570,1
506.3,505.3,1224561597,1
504.0,498.7,1224561614,1
514.0,490.5,1224561631,1
512.6,485.9,1224561643,1
505.7,491.6,1224561659,1
497.8,513.6,1224561674,1
497.2,516.2,1224561686,1
496.7,518.3,1224561708,1
492.5,521.1,1224561719,1
486.5,518.6,1224561749,1
479.3,518.7,1224561764,1
482.6,518.8,1224561780,1
477.5,517.9,1224561796,1
476.1,516.7,1224561809,1
474.6,520.7,1224561821,1
493.6,486.9,1224561839,1
489.6,495.1,1224561854,1
482.7,498.6,1224561869,1
484.5,487.9,1224561900,1
480.3,492.5,1224561913,1
474.4,488.7,1224561929,1
474.0,484.6,1224561944,1
477.2,505.4,1224561956,1
480.4,503.1,1224561974,1
482.8,499.1,1224561991,1
483.3,495.6,1224562002,1
479.2,470.6,1224562019,1
473.5,432.8,1224562047,1
472.7,418.2,1224562063,1
473.4,415.1,1224562079,1
481.7,446.0,1224562091,1
480.7,477.9,1224562109,1
481.8,518.9,1224562125,1
479.0,520.5,1224562136,1
477.9,521.8,1224562154,1
479.6,519.5,1224562169,1
483.0,500.7,1224562211,1
492.6,491.9,1224562222,1
495.5,487.3,1224562229,1
486.3,488.9,1224562244,1
489.5,488.0,1224562262,1
488.4,486.6,1224562272,1
487.8,484.4,1224562290,1
488.2,480.6,1224562305,1
484.5,483.4,1224562319,1
487.1,498.9,1224562354,1
487.0,496.1,1224562362,1
505.5,487.6,1224562379,1
493.5,502.8,1224562396,1
489.5,514.2,1224562406,1
493.2,517.9,1224562426,1
494.4,517.3,1224562439,1
488.7,510.7,1224562451,1
484.9,508.6,1224562469,1
484.6,507.4,1224562495,1
471.8,459.7,1224562511,1
469.6,477.4,1224562532,1
471.6,485.8,1224562541,1
471.7,483.1,1224562559,1
483.0,507.2,1224562575,1
473.9,499.9,1224562587,1
476.3,500.9,1224562604,1
495.7,481.3,1224562617,1
500.0,469.3,1224562648,1
504.8,460.2,1224562662,1
504.0,456.9,1224562675,1
504.6,447.9,1224562692,1
504.2,448.1,1224562707,1
492.0,476.5,1224562718,1
486.6,493.2,1224562747,1
489.2,508.3,1224562761,1
481.9,508.2,1224562771,1
485.0,504.7,1224562806,1
493.7,476.7,1224562815,1
499.8,458.9,1224562826,1
502.1,444.2,1224562842,1
501.6,444.2,1224562852,1
501.0,440.1,1224562871,1
494.1,444.4,1224562892,1
492.6,444.9,1224562902,1
493.4,446.2,1224562917,1
492.2,449.1,1224562945,1
487.2,447.2,1224562961,1
465.7,422.1,1224562981,1
463.1,414.2,1224562995,1
453.7,396.7,1224563007,1
455.8,389.2,1224563022,1
462.1,389.1,1224563035,1
469.3,420.6,1224563052,1
458.3,451.6,1224563069,1
461.9,484.7,1224563098,1
463.2,488.6,1224563113,1
470.5,489.4,1224563124,1
486.0,492.4,1224563142,1
484.8,494.1,1224563157,1
477.2,493.0,1224563168,1
479.9,494.0,1224563189,1
477.0,492.1,1224563202,1
475.7,484.2,1224563214,1
483.7,477.8,1224563248,1
493.5,467.5,1224563260,1
493.7,464.9,1224563293,1
496.7,461.9,1224563304,1
535.7,771.0,1224563440,1
524.5,505.3,1224563457,1
612.6,447.0,1224563476,1
635.9,399.1,1224563485,1
1265.4,476.2,1224567618,2
1265.4,476.2,1224567628,2
1280.0,480.5,1224567646,2
1337.3,520.9,1224567658,2
1373.2,525.0,1224567671,2
1365.2,524.6,1224567688,2
1353.6,521.4,1224567705,2
1354.8,523.1,1224567719,2
1385.9,536.3,1224567748,2
1327.3,513.3,1224567777,2
1305.0,501.3,1224567794,2
1332.5,502.8,1224567823,2
1331.3,502.8,1224567840,2
1324.2,500.5,1224567851,2
1327.1,499.9,1224567869,2
1360.3,514.7,1224567897,2
1327.5,501.4,1224567913,2
1340.3,508.1,1224567929,2
1320.3,517.5,1224567941,2
1343.4,528.6,1224567958,2
1333.6,527.3,1224567973,2
1320.9,508.8,1224567986,2
1316.0,510.5,1224568006,2
1318.6,504.9,1224568018,2
1323.3,504.8,1224568049,2
1323.2,504.8,1224568065,2
1322.7,506.3,1224568075,2
1322.6,506.5,1224568093,2
1332.0,535.6,1224568108,2
1335.1,533.8,1224568120,2
1345.4,530.8,1224568140,2
1346.6,530.5,1224568153,2
1352.6,519.1,1224568167,2
1354.7,515.2,1224568200,2
1353.9,513.0,1224568228,2
1352.5,536.4,1224568262,2
1354.8,529.5,1224568280,2
1354.8,528.8,1224568293,2
1353.4,543.6,1224568304,2
1352.8,546.3,1224568321,2
1353.2,545.0,1224568349,2
1350.3,544.0,1224568366,2
1338.6,538.1,1224568377,2
1318.2,527.2,1224568388,2
1303.8,526.9,1224568407,2
1315.6,534.4,1224568422,2
1338.1,517.4,1224568433,2
1343.6,513.1,1224568452,2
1342.6,513.5,1224568468,2
1337.2,518.0,1224568498,2
1336.8,503.6,1224568512,2
1335.7,503.6,1224568523,2
1324.0,502.3,1224568542,2
1341.7,518.3,1224568557,2
1369.3,541.1,1224568568,2
1370.3,541.4,1224568589,2
1363.4,538.4,1224568607,2
1361.6,537.6,1224568619,2
1352.9,534.9,1224568652,2
1355.5,535.5,1224568662,2
1347.7,533.8,1224568680,2
1344.4,538.8,1224568697,2
1337.3,535.2,1224568708,2
1332.7,504.2,1224568726,2
1334.9,511.5,1224568741,2
1334.6,507.5,1224568754,2
1333.4,506.3,1224568771,2
1267.9,485.0,1224569007,2
1313.3,497.7,1224569099,2
1312.5,480.8,1224569111,2
1286.7,464.7,1224569127,2
1278.1,468.8,1224569142,2
1276.3,472.2,1224569156,2
1274.2,479.9,1224569173,2
1272.2,484.6,1224569187,2
1272.1,486.9,1224569200,2
1270.8,489.4,1224569217,2
1271.7,487.9,1224569247,2
1274.3,487.7,1224569262,2
1274.6,484.2,1224569277,2
1277.8,474.6,1224569290,2
1285.7,469.7,1224569309,2
1286.1,466.4,1224569323,2
1272.8,471.8,1224569334,2
1273.2,476.4,1224569352,2
1273.2,478.7,1224569367,2
1305.7,495.9,1224569400,2
1281.9,487.3,1224569413,2
1302.2,500.9,1224569425,2
1336.6,524.6,1224569447,2
1344.6,533.3,1224569458,2
1344.5,525.3,1224569470,2
1345.5,524.0,1224569488,2
1346.4,522.1,1224569505,2
1357.0,510.7,1224569517,2
1355.1,510.6,1224569551,2
1353.6,512.3,1224569560,2
1354.4,513.2,1224569579,2
1356.9,526.1,1224569593,2
1360.1,536.4,1224569603,2
1359.1,534.0,1224569621,2
1357.9,530.4,1224569639,2
1356.3,526.0,1224569653,2
1357.3,521.8,1224569669,2
1357.0,513.0,1224569697,2
1357.8,507.6,1224569714,2
1360.2,504.8,1224569731,2
1357.0,506.9,1224569743,2
1347.8,505.7,1224569761,2
1345.0,504.7,1224569776,2
1345.3,503.5,1224569786,2
